country,date,plot_id,tile_coords,tree_id,theta,total_vv,total_hh,gnd_crown_gnd_vv,gnd_crown_gnd_hh,crown_ground_vv,crown_ground_hh,ground_crown_vv,ground_crown_hh,direct_crown_vv,direct_crown_hh,trunk_ground_vv,trunk_ground_hh,ground_trunk_vv,ground_trunk_hh,direct_ground_vv,direct_ground_hh,total_vh,total_hv,gnd_crown_gnd_vh,gnd_crown_gnd_hv,crown_ground_vh,crown_ground_hv,ground_crown_vh,ground_crown_hv,direct_crown_vh,direct_crown_hv,trunk_ground_vh,trunk_ground_hv,ground_trunk_vh,ground_trunk_hv,direct_ground_vh,direct_ground_hv,height,total_tree_vol_m3,total_tree_sa_m2,trunk_vol_m3,trunk_sa_m2,trunk_diameter,trunk_length,crown_vol_m3,crown_sa_m2,crown_radius,crown_thickness,cstart,leaf_density,census_species,wood_density,angle,rms_height,correlation_length,percent_sand,percent_clay,trunk_moisture,trunk_dry_density,branch_1_moisture,branch_1_dry_density,branch_1_length,branch_1_diameter,branch_1_density,branch_1_pdf,branch_2_moisture,branch_2_dry_density,branch_2_length,branch_2_diameter,branch_2_density,branch_2_pdf,branch_3_moisture,branch_3_dry_density,branch_3_length,branch_3_diameter,branch_3_density,branch_3_pdf,branch_4_moisture,branch_4_dry_density,branch_4_length,branch_4_diameter,branch_4_density,branch_4_pdf,branch_5_moisture,branch_5_dry_density,branch_5_length,branch_5_diameter,branch_5_density,branch_5_pdf,tree_sa_to_volume_ratio,trunk_to_tree_volume_ratio,canopy_to_tree_volume_ratio,order_0_to_tree_volume_ratio,order_0_sa_to_volume_ratio,order_1_to_tree_volume_ratio,order_1_sa_to_volume_ratio,order_2_to_tree_volume_ratio,order_2_sa_to_volume_ratio,order_3_to_tree_volume_ratio,order_3_sa_to_volume_ratio,order_4_to_tree_volume_ratio,order_4_sa_to_volume_ratio,order_5_to_tree_volume_ratio,order_5_sa_to_volume_ratio,frequency,canopy_density,soil_moisture,run
Angola,2024-02-26,P09,Tile_1_0,38,30.0,7.36,7.37,-115.92,-113.08,-67.42,-61.24,-67.42,-61.24,7.36,7.37,-77.05,-70.44,-77.05,-70.44,-64.07,-62.64,-2.15,-2.15,-124.02,-124.02,-70.77,-72.18,-72.18,-70.77,-2.15,-2.15,-113.87,-112.48,-112.48,-113.87,-204.87,-206.24,9.174,0.946,31.245,0.831,16.808,26.04,28.685,0.115,14.437,8.104,8.458,0.381,1339.172,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.513,5.0,0.043,18,0.5,0.76,2.94,2.729,0.0761,18,0.5,0.76,1.825,1.552,0.0744,18,0.5,0.76,0.875,0.677,0.038,14,0.5,0.76,0.618,0.365,0.0066,12,33.025,0.879,0.121,0.879,20.221,0.092,97.064,0.024,185.95,0.004,347.288,0.0,666.881,0.0,1178.652,5.4,0.0119,0.25,114
Angola,2024-02-26,P09,Tile_1_0,38,30.0,7.36,7.37,-111.54,-109.77,-65.23,-59.58,-65.23,-59.58,7.36,7.37,-74.86,-68.79,-74.86,-68.79,-61.88,-60.98,-2.15,-2.15,-120.17,-120.17,-69.11,-69.99,-69.99,-69.11,-2.15,-2.15,-111.68,-110.83,-110.83,-111.68,-203.22,-204.06,9.174,0.946,31.245,0.831,16.808,26.04,28.685,0.115,14.437,8.104,8.458,0.381,1339.172,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.513,5.0,0.043,18,0.5,0.76,2.94,2.729,0.0761,18,0.5,0.76,1.825,1.552,0.0744,18,0.5,0.76,0.875,0.677,0.038,14,0.5,0.76,0.618,0.365,0.0066,12,33.025,0.879,0.121,0.879,20.221,0.092,97.064,0.024,185.95,0.004,347.288,0.0,666.881,0.0,1178.652,5.4,0.0119,0.5,115
Angola,2024-02-26,P09,Tile_1_0,38,30.0,7.36,7.37,-109.63,-108.34,-64.27,-58.86,-64.27,-58.86,7.36,7.37,-73.91,-68.07,-73.91,-68.07,-60.92,-60.27,-2.15,-2.15,-118.5,-118.5,-68.39,-69.04,-69.04,-68.39,-2.15,-2.15,-110.73,-110.11,-110.11,-110.73,-202.5,-203.1,9.174,0.946,31.245,0.831,16.808,26.04,28.685,0.115,14.437,8.104,8.458,0.381,1339.172,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.513,5.0,0.043,18,0.5,0.76,2.94,2.729,0.0761,18,0.5,0.76,1.825,1.552,0.0744,18,0.5,0.76,0.875,0.677,0.038,14,0.5,0.76,0.618,0.365,0.0066,12,33.025,0.879,0.121,0.879,20.221,0.092,97.064,0.024,185.95,0.004,347.288,0.0,666.881,0.0,1178.652,5.4,0.0119,0.75,116
Angola,2024-02-26,P09,Tile_1_0,45,30.0,-12.49,-11.19,-36.05,-34.12,-23.97,-16.63,-23.97,-16.63,-13.58,-15.95,-29.8,-28.71,-29.8,-28.71,-26.53,-23.81,-16.6,-16.6,-39.32,-39.32,-22.67,-24.82,-24.82,-22.67,-19.01,-19.01,-36.96,-35.49,-35.49,-36.96,-166.7,-168.05,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,0.43,0.0119,0.25,117
Angola,2024-02-26,P09,Tile_1_0,45,30.0,-11.86,-9.98,-31.58,-30.74,-21.73,-14.95,-21.73,-14.95,-13.58,-15.95,-27.56,-27.03,-27.56,-27.03,-24.29,-22.12,-15.67,-15.67,-35.4,-35.4,-20.98,-22.59,-22.59,-20.98,-19.01,-19.01,-34.72,-33.8,-33.8,-34.72,-165.01,-165.82,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,0.43,0.0119,0.5,118
Angola,2024-02-26,P09,Tile_1_0,45,30.0,-11.51,-9.43,-29.68,-29.31,-20.78,-14.23,-20.78,-14.23,-13.58,-15.95,-26.61,-26.31,-26.61,-26.31,-23.35,-21.41,-15.21,-15.21,-33.74,-33.74,-20.27,-21.64,-21.64,-20.27,-19.01,-19.01,-33.78,-33.08,-33.08,-33.78,-164.3,-164.87,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,0.43,0.0119,0.75,119
Angola,2024-02-26,P09,Tile_1_0,45,30.0,-11.9,-9.95,-38.47,-34.88,-24.79,-18.29,-24.79,-18.29,-12.9,-12.82,-28.13,-21.69,-28.13,-21.69,-24.69,-22.67,-21.44,-21.44,-47.46,-47.46,-27.86,-29.61,-29.61,-27.86,-23.64,-23.64,-43.9,-42.49,-42.49,-43.9,-165.21,-166.56,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,1.2,0.0119,0.25,120
Angola,2024-02-26,P09,Tile_1_0,45,30.0,-11.33,-9.04,-34.0,-31.5,-22.55,-16.6,-22.55,-16.6,-12.9,-12.82,-25.89,-20.0,-25.89,-20.0,-22.45,-20.98,-20.57,-20.57,-43.54,-43.54,-26.17,-27.37,-27.37,-26.17,-23.64,-23.64,-41.67,-40.8,-40.8,-41.67,-163.52,-164.32,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,1.2,0.0119,0.5,121
Angola,2024-02-26,P09,Tile_1_0,45,30.0,-11.01,-8.61,-32.1,-30.08,-21.61,-15.89,-21.61,-15.89,-12.9,-12.82,-24.95,-19.28,-24.95,-19.28,-21.51,-20.26,-20.13,-20.13,-41.87,-41.87,-25.45,-26.42,-26.42,-25.45,-23.64,-23.64,-40.72,-40.08,-40.08,-40.72,-162.8,-163.38,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,1.2,0.0119,0.75,122
Angola,2024-02-26,P09,Tile_1_0,45,30.0,6.35,6.38,-103.64,-100.71,-57.44,-51.13,-57.44,-51.13,6.35,6.38,-71.06,-64.53,-71.06,-64.53,-51.49,-49.97,-3.17,-3.17,-111.71,-111.71,-60.92,-62.38,-62.38,-60.92,-3.17,-3.17,-102.95,-101.56,-101.56,-102.95,-192.25,-193.62,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,5.4,0.0119,0.25,123
Angola,2024-02-26,P09,Tile_1_0,45,30.0,6.35,6.38,-99.26,-97.39,-55.25,-49.47,-55.25,-49.47,6.35,6.38,-68.87,-62.87,-68.87,-62.87,-49.3,-48.32,-3.17,-3.17,-107.86,-107.86,-59.27,-60.19,-60.19,-59.27,-3.17,-3.17,-100.76,-99.9,-99.9,-100.76,-190.59,-191.43,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,5.4,0.0119,0.5,124
Angola,2024-02-26,P09,Tile_1_0,45,30.0,6.35,6.38,-97.35,-95.96,-54.3,-48.76,-54.3,-48.76,6.35,6.38,-67.91,-62.16,-67.91,-62.16,-48.34,-47.6,-3.17,-3.17,-106.19,-106.19,-58.55,-59.24,-59.24,-58.55,-3.17,-3.17,-99.8,-99.19,-99.19,-99.8,-189.88,-190.48,10.555,1.15,48.121,0.595,11.244,12.34,19.513,0.555,36.876,9.712,10.555,0.362,561.898,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.841,13.403,0.0179,12,0.5,0.76,4.81,5.891,0.0487,18,0.5,0.76,3.254,4.157,0.0849,12,0.5,0.76,1.227,1.896,0.0616,18,0.5,0.76,0.597,1.194,0.0219,18,41.853,0.517,0.483,0.517,18.904,0.323,40.73,0.107,94.19,0.044,145.395,0.008,267.039,0.001,400.505,5.4,0.0119,0.75,125
Angola,2024-02-26,P09,Tile_1_0,58,30.0,-13.33,-15.08,-46.92,-44.85,-32.41,-23.82,-32.41,-23.82,-13.48,-16.76,-39.88,-32.32,-39.88,-32.32,-37.27,-33.53,-18.56,-18.56,-49.76,-49.76,-30.9,-33.57,-33.57,-30.9,-19.0,-19.0,-45.49,-44.01,-44.01,-45.49,-176.93,-178.29,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,0.43,0.0119,0.25,126
Angola,2024-02-26,P09,Tile_1_0,58,30.0,-13.23,-14.46,-42.45,-41.47,-30.18,-22.13,-30.18,-22.13,-13.48,-16.76,-37.64,-30.63,-37.64,-30.63,-35.04,-31.85,-18.34,-18.34,-45.84,-45.84,-29.21,-31.33,-31.33,-29.21,-19.0,-19.0,-43.25,-42.32,-42.32,-43.25,-175.24,-176.05,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,0.43,0.0119,0.5,127
Angola,2024-02-26,P09,Tile_1_0,58,30.0,-13.17,-14.15,-40.55,-40.05,-29.23,-21.41,-29.23,-21.41,-13.48,-16.76,-36.7,-29.91,-36.7,-29.91,-34.09,-31.13,-18.21,-18.21,-44.18,-44.18,-28.49,-30.39,-30.39,-28.49,-19.0,-19.0,-42.31,-41.61,-41.61,-42.31,-174.53,-175.1,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,0.43,0.0119,0.75,128
Angola,2024-02-26,P09,Tile_1_0,58,30.0,-12.31,-11.52,-49.05,-44.78,-36.5,-26.6,-36.5,-26.6,-12.38,-11.92,-38.26,-31.85,-38.26,-31.85,-35.63,-33.28,-20.04,-20.04,-55.05,-55.05,-34.82,-36.72,-36.72,-34.82,-20.29,-20.29,-60.39,-58.99,-58.99,-60.39,-175.99,-177.34,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,1.2,0.0119,0.25,129
Angola,2024-02-26,P09,Tile_1_0,58,30.0,-12.25,-11.34,-44.58,-41.4,-34.27,-24.91,-34.27,-24.91,-12.38,-11.92,-36.03,-30.16,-36.03,-30.16,-33.4,-31.59,-19.91,-19.91,-51.13,-51.13,-33.13,-34.49,-34.49,-33.13,-20.29,-20.29,-58.16,-57.3,-57.3,-58.16,-174.3,-175.11,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,1.2,0.0119,0.5,130
Angola,2024-02-26,P09,Tile_1_0,58,30.0,-12.22,-11.24,-42.68,-39.97,-33.32,-24.19,-33.32,-24.19,-12.38,-11.92,-35.08,-29.45,-35.08,-29.45,-32.45,-30.88,-19.83,-19.83,-49.47,-49.47,-32.42,-33.54,-33.54,-32.42,-20.29,-20.29,-57.21,-56.59,-56.59,-57.21,-173.58,-174.16,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,1.2,0.0119,0.75,131
Angola,2024-02-26,P09,Tile_1_0,58,30.0,7.11,7.13,-143.4,-140.42,-92.8,-86.48,-92.8,-86.48,7.11,7.13,-110.57,-103.81,-110.57,-103.81,-91.85,-90.27,-2.4,-2.4,-151.43,-151.43,-96.11,-97.59,-97.59,-96.11,-2.4,-2.4,-145.35,-143.97,-143.97,-145.35,-232.58,-233.95,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,5.4,0.0119,0.25,132
Angola,2024-02-26,P09,Tile_1_0,58,30.0,7.11,7.13,-139.02,-137.11,-90.61,-84.82,-90.61,-84.82,7.11,7.13,-108.38,-102.15,-108.38,-102.15,-89.66,-88.62,-2.4,-2.4,-147.59,-147.59,-94.45,-95.4,-95.4,-94.45,-2.4,-2.4,-143.16,-142.31,-142.31,-143.16,-230.92,-231.76,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,5.4,0.0119,0.5,133
Angola,2024-02-26,P09,Tile_1_0,58,30.0,7.11,7.13,-137.12,-135.68,-89.65,-84.11,-89.65,-84.11,7.11,7.13,-107.42,-101.43,-107.42,-101.43,-88.7,-87.9,-2.4,-2.4,-145.92,-145.92,-93.73,-94.45,-94.45,-93.73,-2.4,-2.4,-142.21,-141.59,-141.59,-142.21,-230.2,-230.81,9.583,0.349,23.419,0.171,3.947,23.36,15.636,0.178,19.472,7.991,9.539,1.381,2029.278,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.197,8.655,0.031,12,0.5,0.76,4.231,4.143,0.1431,18,0.5,0.76,1.368,1.564,0.2188,18,0.5,0.76,0.648,0.835,0.0848,18,0.5,0.76,0.57,0.437,0.0146,18,67.024,0.489,0.511,0.489,23.078,0.339,67.341,0.14,154.441,0.029,332.227,0.002,586.774,0.0,997.628,5.4,0.0119,0.75,134
Angola,2024-02-26,P09,Tile_1_0,78,30.0,-14.74,-13.02,-40.74,-38.52,-28.78,-19.82,-28.78,-19.82,-15.59,-17.85,-30.17,-23.02,-30.17,-23.02,-28.9,-26.01,-19.18,-19.18,-44.07,-44.07,-25.98,-28.22,-28.22,-25.98,-21.16,-21.16,-38.16,-36.69,-36.69,-38.16,-168.98,-170.34,11.166,0.544,25.98,0.312,5.955,29.06,14.889,0.231,20.025,7.145,10.605,0.0,1407.714,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.601,10.956,0.0243,12,0.5,0.76,2.55,3.744,0.0804,18,0.5,0.76,1.557,1.983,0.103,18,0.5,0.76,1.045,1.265,0.0746,18,0.5,0.76,1.079,0.82,0.0184,14,47.79,0.575,0.425,0.575,19.064,0.3,52.623,0.097,134.964,0.024,249.925,0.004,387.962,0.0,559.181,0.43,0.0119,0.25,135
Angola,2024-02-26,P09,Tile_1_0,78,30.0,-14.24,-11.81,-36.27,-35.14,-26.54,-18.13,-26.54,-18.13,-15.59,-17.85,-27.94,-21.33,-27.94,-21.33,-26.66,-24.32,-18.37,-18.37,-40.15,-40.15,-24.29,-25.98,-25.98,-24.29,-21.16,-21.16,-35.93,-35.0,-35.0,-35.93,-167.29,-168.1,11.166,0.544,25.98,0.312,5.955,29.06,14.889,0.231,20.025,7.145,10.605,0.0,1407.714,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.601,10.956,0.0243,12,0.5,0.76,2.55,3.744,0.0804,18,0.5,0.76,1.557,1.983,0.103,18,0.5,0.76,1.045,1.265,0.0746,18,0.5,0.76,1.079,0.82,0.0184,14,47.79,0.575,0.425,0.575,19.064,0.3,52.623,0.097,134.964,0.024,249.925,0.004,387.962,0.0,559.181,0.43,0.0119,0.5,136
Angola,2024-02-26,P09,Tile_1_0,78,30.0,-13.96,-11.26,-34.37,-33.71,-25.59,-17.41,-25.59,-17.41,-15.59,-17.85,-26.99,-20.62,-26.99,-20.62,-25.72,-23.61,-17.96,-17.96,-38.49,-38.49,-23.57,-25.03,-25.03,-23.57,-21.16,-21.16,-34.98,-34.28,-34.28,-34.98,-166.58,-167.15,11.166,0.544,25.98,0.312,5.955,29.06,14.889,0.231,20.025,7.145,10.605,0.0,1407.714,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.601,10.956,0.0243,12,0.5,0.76,2.55,3.744,0.0804,18,0.5,0.76,1.557,1.983,0.103,18,0.5,0.76,1.045,1.265,0.0746,18,0.5,0.76,1.079,0.82,0.0184,14,47.79,0.575,0.425,0.575,19.064,0.3,52.623,0.097,134.964,0.024,249.925,0.004,387.962,0.0,559.181,0.43,0.0119,0.75,137
Angola,2024-02-26,P09,Tile_1_0,78,30.0,-12.38,-11.22,-43.31,-39.71,-30.17,-22.32,-30.17,-22.32,-12.74,-12.59,-31.36,-24.75,-31.36,-24.75,-29.45,-27.45,-20.54,-20.54,-49.95,-49.95,-32.01,-33.73,-33.73,-32.01,-21.1,-21.1,-52.38,-50.98,-50.98,-52.38,-169.97,-171.33,11.166,0.544,25.98,0.312,5.955,29.06,14.889,0.231,20.025,7.145,10.605,0.0,1407.714,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.601,10.956,0.0243,12,0.5,0.76,2.55,3.744,0.0804,18,0.5,0.76,1.557,1.983,0.103,18,0.5,0.76,1.045,1.265,0.0746,18,0.5,0.76,1.079,0.82,0.0184,14,47.79,0.575,0.425,0.575,19.064,0.3,52.623,0.097,134.964,0.024,249.925,0.004,387.962,0.0,559.181,1.2,0.0119,0.25,138
Angola,2024-02-26,P09,Tile_1_0,78,30.0,-12.16,-10.7,-38.84,-36.33,-27.94,-20.63,-27.94,-20.63,-12.74,-12.59,-29.13,-23.06,-29.13,-23.06,-27.21,-25.76,-20.25,-20.25,-46.03,-46.03,-30.32,-31.5,-31.5,-30.32,-21.1,-21.1,-50.14,-49.29,-49.29,-50.14,-168.29,-169.09,11.166,0.544,25.98,0.312,5.955,29.06,14.889,0.231,20.025,7.145,10.605,0.0,1407.714,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.601,10.956,0.0243,12,0.5,0.76,2.55,3.744,0.0804,18,0.5,0.76,1.557,1.983,0.103,18,0.5,0.76,1.045,1.265,0.0746,18,0.5,0.76,1.079,0.82,0.0184,14,47.79,0.575,0.425,0.575,19.064,0.3,52.623,0.097,134.964,0.024,249.925,0.004,387.962,0.0,559.181,1.2,0.0119,0.5,139
Angola,2024-02-26,P09,Tile_1_0,78,30.0,-12.02,-10.43,-36.95,-34.9,-26.99,-19.92,-26.99,-19.92,-12.74,-12.59,-28.18,-22.35,-28.18,-22.35,-26.26,-25.05,-20.09,-20.09,-44.36,-44.36,-29.61,-30.55,-30.55,-29.61,-21.1,-21.1,-49.19,-48.57,-48.57,-49.19,-167.57,-168.15,11.166,0.544,25.98,0.312,5.955,29.06,14.889,0.231,20.025,7.145,10.605,0.0,1407.714,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.601,10.956,0.0243,12,0.5,0.76,2.55,3.744,0.0804,18,0.5,0.76,1.557,1.983,0.103,18,0.5,0.76,1.045,1.265,0.0746,18,0.5,0.76,1.079,0.82,0.0184,14,47.79,0.575,0.425,0.575,19.064,0.3,52.623,0.097,134.964,0.024,249.925,0.004,387.962,0.0,559.181,1.2,0.0119,0.75,140
